n,k,d
2.53182,-0.00204006,0.0005
2.61202,-0.0106603,0.0005
2.34105,-0.0824034,0.0005
2.85315,-0.0594586,0.0005
2.48152,-0.0418993,0.0005
2.38021,-0.0139674,0.0005
2.35925,-0.0722686,0.0005
2.87514,-0.0147928,0.0005
2.09501,-0.0817672,0.0005
2.36421,-0.0933229,0.0005
2.31826,-0.00349465,0.0005
2.15027,-0.0548393,0.0005
2.83077,-0.0784714,0.0005
2.32663,-0.085054,0.0005
2.85225,-0.0640029,0.0005
2.2834,-0.0392355,0.0005
2.99758,-0.0992486,0.0005
2.74905,-0.0323314,0.0005
2.57975,-0.0345277,0.0005
2.18456,-0.0547634,0.0005
2.26473,-0.0687463,0.0005
2.10768,-0.00166137,0.0005
2.47887,-0.0923185,0.0005
2.75785,-0.099326,0.0005
2.13413,-0.0648089,0.0005
2.31328,-0.0190428,0.0005
2.20642,-0.0423884,0.0005
2.70145,-0.0623183,0.0005
2.25906,-0.0573914,0.0005
2.44764,-0.0295588,0.0005
2.91232,-0.0092651,0.0005
2.33387,-0.0152577,0.0005
2.38034,-0.0785159,0.0005
2.00244,-0.0720884,0.0005
2.95793,-0.06995,0.0005
2.92733,-0.00820592,0.0005
2.19662,-0.0275291,0.0005
2.57905,-0.0768867,0.0005
2.1611,-0.028233,0.0005
2.93489,-0.0142239,0.0005
2.34524,-0.0259778,0.0005
2.98397,-0.00345175,0.0005
2.33945,-0.014938,0.0005
2.19055,-0.0867784,0.0005
2.29542,-0.0939501,0.0005
2.08507,-0.0441236,0.0005
2.16247,-0.0484468,0.0005
2.1772,-0.0227287,0.0005
2.84832,-0.0884272,0.0005
2.1641,-0.0382968,0.0005
2.41647,-0.0443555,0.0005
2.50274,-0.0676305,0.0005
2.10389,-0.0332247,0.0005
2.17775,-0.0705324,0.0005
2.40485,-0.00430037,0.0005
2.20878,-0.0655906,0.0005
2.81473,-0.0402616,0.0005
2.59505,-0.0736303,0.0005
2.51462,-0.0151848,0.0005
2.32379,-0.0180919,0.0005
2.17947,-0.0897045,0.0005
2.41069,-0.0863098,0.0005
2.74436,-0.0442191,0.0005
2.74659,-0.0608458,0.0005
2.71964,-0.0204007,0.0005
2.83937,-0.021918,0.0005
2.53582,-0.044717,0.0005
2.34877,-0.0497323,0.0005
2.59119,-0.0303458,0.0005
2.84535,-0.056189,0.0005
2.80297,-0.076525,0.0005
2.29114,-0.0857741,0.0005
2.05409,-0.000444373,0.0005
2.98981,-0.0634144,0.0005
2.21967,-0.0834096,0.0005
2.4512,-0.0536424,0.0005
2.08547,-0.0415735,0.0005
2.34467,-0.0878278,0.0005
2.38857,-0.0431392,0.0005
2.20214,-0.0727839,0.0005
2.92582,-0.0509795,0.0005
2.76332,-0.0600844,0.0005
2.38819,-0.0373854,0.0005
2.49441,-0.0111248,0.0005
2.99577,-0.0494498,0.0005
2.04382,-0.0275292,0.0005
2.27171,-0.0353271,0.0005
2.20518,-0.0730825,0.0005
2.25659,-0.0513339,0.0005
2.92336,-0.0917203,0.0005
2.53624,-0.0801599,0.0005
2.18363,-0.025048,0.0005
2.7682,-0.0548801,0.0005
2.40223,-0.0437159,0.0005
2.30072,-0.0725207,0.0005
2.99032,-0.0849548,0.0005
2.05543,-0.0363338,0.0005
2.70031,-0.0904358,0.0005
2.19144,-0.0210734,0.0005
2.62278,-0.0827671,0.0005
2.48788,-0.0782028,0.0005
2.15277,-0.0942048,0.0005
2.69824,-0.0845115,0.0005
2.80549,-0.0192005,0.0005
2.21216,-0.0670545,0.0005
2.56821,-0.0540648,0.0005
2.44932,-0.0363331,0.0005
2.77444,-0.0601392,0.0005
2.71213,-0.0865976,0.0005
2.25985,-0.0342062,0.0005
2.6061,-0.0520507,0.0005
2.46238,-0.0926749,0.0005
2.62991,-0.0760816,0.0005
2.56987,-0.0336665,0.0005
2.35521,-0.0391839,0.0005
2.1977,-0.0433809,0.0005
2.59388,-0.0574191,0.0005
2.51678,-0.0792061,0.0005
2.8107,-0.0671485,0.0005
2.24472,-0.0886439,0.0005
2.01735,-0.0220011,0.0005
2.56701,-0.092845,0.0005
2.24812,-0.0327333,0.0005
2.59461,-0.029507,0.0005
2.0478,-0.0421982,0.0005
2.35919,-0.0966871,0.0005
2.74265,-0.0883028,0.0005
2.96895,-0.0392113,0.0005
2.64699,-0.0841631,0.0005
2.35076,-0.0514607,0.0005
2.29285,-0.0892951,0.0005
2.79231,-0.0541542,0.0005
2.89901,-0.0657154,0.0005
2.92356,-0.0112524,0.0005
2.51717,-0.0601369,0.0005
2.48859,-0.074354,0.0005
2.68963,-0.0721231,0.0005
2.89472,-0.0250976,0.0005
2.34265,-0.0321022,0.0005
2.74661,-0.0538858,0.0005
2.78325,-0.087717,0.0005
2.2284,-0.0132579,0.0005
2.87462,-0.0348933,0.0005
2.45664,-0.0942744,0.0005
2.79636,-0.000575619,0.0005
2.83435,-0.038246,0.0005
2.94035,-0.0946297,0.0005
2.57615,-0.0641756,0.0005
2.11509,-0.0351678,0.0005
2.01092,-0.0758075,0.0005
2.99939,-0.00257098,0.0005
2.11011,-0.00385111,0.0005
2.66948,-0.0134237,0.0005
2.85446,-0.0945813,0.0005
2.1742,-0.0762427,0.0005
2.39166,-0.0532106,0.0005
2.39127,-0.0956421,0.0005
2.35004,-0.00348868,0.0005
2.55856,-0.0833377,0.0005
2.87895,-0.00855761,0.0005
2.73858,-0.0252961,0.0005
2.60299,-0.00777494,0.0005
2.92876,-0.0796499,0.0005
2.94093,-0.0152073,0.0005
2.27103,-0.08098,0.0005
2.28814,-0.0401213,0.0005
2.98165,-0.0942577,0.0005
2.88943,-0.0430203,0.0005
2.43987,-0.0125971,0.0005
2.89852,-0.0158298,0.0005
2.61462,-0.071068,0.0005
2.126,-0.0845544,0.0005
2.89737,-0.069564,0.0005
2.32856,-0.0719314,0.0005
2.00501,-0.0178686,0.0005
2.10878,-0.0737707,0.0005
2.59631,-0.0125939,0.0005
2.33748,-0.0353615,0.0005
2.65059,-0.057164,0.0005
2.97849,-0.0847755,0.0005
2.99754,-0.0311046,0.0005
2.01536,-0.0776131,0.0005
2.43328,-0.0766382,0.0005
2.35352,-0.0428059,0.0005
2.56174,-0.0530302,0.0005
2.6004,-0.0410886,0.0005
2.50102,-0.0400025,0.0005
2.6888,-0.0989104,0.0005
2.59537,-0.0940821,0.0005
2.17882,-0.025825,0.0005
2.09028,-0.0783211,0.0005
2.03601,-0.0453084,0.0005
2.70206,-0.0596674,0.0005
2.48906,-0.0511416,0.0005
2.476,-0.0859188,0.0005
2.79443,-0.00827491,0.0005
2.28215,-0.0325762,0.0005
2.35477,-0.0646346,0.0005
2.77142,-0.0980664,0.0005
2.01472,-0.0973693,0.0005
2.14582,-0.0800955,0.0005
2.02592,-0.0799273,0.0005
2.93028,-0.036302,0.0005
2.13939,-0.0985792,0.0005
2.34363,-0.0166761,0.0005
2.35961,-0.0108224,0.0005
2.2225,-0.0162257,0.0005
2.84792,-0.0465771,0.0005
2.46238,-0.0046793,0.0005
2.00312,-0.0284772,0.0005
2.46574,-0.0638311,0.0005
2.32937,-0.0817155,0.0005
2.88672,-0.0774405,0.0005
2.50241,-0.0298305,0.0005
2.38576,-0.0151169,0.0005
2.6718,-0.0368732,0.0005
2.88808,-0.0143171,0.0005
2.34966,-0.095332,0.0005
2.67644,-0.030269,0.0005
2.0511,-0.0575497,0.0005
2.95666,-0.0162699,0.0005
2.04607,-0.0582109,0.0005
2.77198,-0.0271304,0.0005
2.13135,-0.0586328,0.0005
2.73801,-0.00277087,0.0005
2.7416,-0.0546211,0.0005
2.88691,-0.0139818,0.0005
2.7985,-0.0972332,0.0005
2.31584,-0.0532621,0.0005
2.98213,-0.00149211,0.0005
2.48621,-0.072682,0.0005
2.52748,-0.0482128,0.0005
2.51539,-0.0533993,0.0005
2.4185,-0.039575,0.0005
2.13407,-0.053284,0.0005
2.72191,-0.00818235,0.0005
2.65119,-0.0500064,0.0005
2.5232,-0.0942368,0.0005
2.52068,-0.0412709,0.0005
2.80493,-0.0976194,0.0005
2.91632,-0.0888305,0.0005
2.3062,-0.0146805,0.0005
2.63401,-0.086689,0.0005
2.30027,-0.0375416,0.0005
2.81366,-0.0980351,0.0005
2.5536,-0.0750945,0.0005
2.63474,-0.0035163,0.0005
2.33565,-0.0305794,0.0005
2.81697,-0.0433984,0.0005
2.28885,-0.0372276,0.0005
2.0783,-0.0751553,0.0005
2.84325,-0.083841,0.0005
2.42099,-0.00504423,0.0005
2.10501,-0.0636553,0.0005
2.14186,-0.0172288,0.0005
2.28518,-0.0839999,0.0005
2.20939,-0.0527357,0.0005
2.04314,-0.0938572,0.0005
2.65132,-0.0569602,0.0005
2.37492,-0.0984107,0.0005
2.68135,-0.0697869,0.0005
2.69425,-0.0350368,0.0005
2.84585,-0.0712531,0.0005
2.20417,-0.0477474,0.0005
2.97043,-0.0430101,0.0005
2.54563,-0.0532499,0.0005
2.53974,-0.0129298,0.0005
2.58584,-0.0643822,0.0005
2.19583,-0.0607389,0.0005
2.55004,-0.0582479,0.0005
2.0269,-0.0498195,0.0005
2.78678,-0.0947531,0.0005
2.41781,-0.0435244,0.0005
2.22171,-0.0117589,0.0005
2.56883,-0.00185234,0.0005
2.55344,-0.0198842,0.0005
2.27445,-0.0905522,0.0005
2.66164,-0.0796746,0.0005
2.03492,-0.0814629,0.0005
2.07706,-0.0503963,0.0005
2.70793,-0.0462129,0.0005
2.56368,-0.0516669,0.0005
2.51877,-0.0743194,0.0005
2.79861,-0.0774264,0.0005
2.5079,-0.0208227,0.0005
2.74777,-0.0519129,0.0005
2.02549,-0.0244236,0.0005
2.00131,-0.0701268,0.0005
2.54487,-0.0405557,0.0005
2.42396,-0.0237744,0.0005
2.99212,-0.0299008,0.0005
2.57045,-0.0281641,0.0005
2.46688,-0.0980359,0.0005
2.92,-0.0880199,0.0005
2.15835,-0.0150124,0.0005
2.63259,-0.0630306,0.0005
2.74985,-0.0679609,0.0005
2.89949,-0.0753525,0.0005
2.55218,-0.0753282,0.0005
2.12995,-0.011128,0.0005
2.15659,-0.0151767,0.0005
2.95075,-0.0936594,0.0005
2.64224,-0.0486168,0.0005
2.40658,-0.0983326,0.0005
2.0459,-0.089441,0.0005
2.21627,-0.0991375,0.0005
2.62509,-0.0160321,0.0005
2.48875,-0.0642124,0.0005
2.53424,-0.0844747,0.0005
2.91099,-0.031348,0.0005
2.93497,-0.0717587,0.0005
2.75775,-0.0222272,0.0005
2.2285,-0.0313259,0.0005
2.52646,-0.0264961,0.0005
2.0802,-0.0940052,0.0005
2.09332,-0.00261949,0.0005
2.32071,-0.018259,0.0005
2.97313,-0.0767626,0.0005
2.63056,-0.0326436,0.0005
2.71328,-0.070659,0.0005
2.84671,-0.0339539,0.0005
2.90256,-0.0235671,0.0005
2.10453,-0.0822499,0.0005
2.85555,-0.0133023,0.0005
2.27625,-0.00386414,0.0005
2.45429,-0.00176828,0.0005
2.85874,-0.00466498,0.0005
2.06592,-0.0387848,0.0005
2.69088,-0.0917207,0.0005
2.98119,-0.0547216,0.0005
2.21814,-0.0856275,0.0005
2.6856,-0.093695,0.0005
2.96452,-0.0872638,0.0005
2.87352,-0.0093843,0.0005
2.81472,-0.037895,0.0005
2.24573,-0.0600748,0.0005
2.37792,-0.0653515,0.0005
2.07319,-0.0651766,0.0005
2.34661,-0.0377991,0.0005
2.07995,-0.00323761,0.0005
2.36452,-0.0228434,0.0005
2.83179,-0.0111525,0.0005
2.82772,-0.0238583,0.0005
2.69177,-0.00755572,0.0005
2.33063,-0.0224168,0.0005
2.70524,-0.0466797,0.0005
2.18688,-0.0936616,0.0005
2.83026,-0.02996,0.0005
2.54994,-0.019863,0.0005
2.95957,-0.0743263,0.0005
2.59569,-0.0919998,0.0005
2.29292,-0.0440679,0.0005
2.56496,-0.0597521,0.0005
2.28399,-0.032975,0.0005
2.19601,-0.0307402,0.0005
2.19549,-0.093441,0.0005
2.73359,-0.0465084,0.0005
2.27136,-0.0597555,0.0005
2.28315,-0.0423524,0.0005
2.7494,-0.0631038,0.0005
2.07337,-0.0313778,0.0005
2.68014,-0.0342536,0.0005
2.32289,-0.024153,0.0005
2.2142,-0.023789,0.0005
2.72573,-0.0398113,0.0005
2.42877,-0.00819201,0.0005
2.44017,-0.0469014,0.0005
2.23947,-0.0841211,0.0005
2.79838,-0.0204534,0.0005
2.9248,-0.0933995,0.0005
2.02181,-0.0185509,0.0005
2.66918,-0.0181194,0.0005
2.6671,-0.0685561,0.0005
2.26972,-0.0382549,0.0005
2.29556,-0.0465757,0.0005
2.94016,-0.0270842,0.0005
2.07905,-0.0520778,0.0005
2.10083,-0.042877,0.0005
2.68912,-0.0706029,0.0005
2.90514,-0.0540428,0.0005
2.5091,-0.00191432,0.0005
2.54075,-0.0737789,0.0005
2.89141,-0.0801201,0.0005
2.49985,-0.0399823,0.0005
2.14334,-0.0189355,0.0005
2.43892,-0.0832924,0.0005
2.40437,-0.0209289,0.0005
2.85874,-0.077212,0.0005
2.22701,-0.00764671,0.0005
2.97695,-0.0349144,0.0005
2.52428,-0.0489493,0.0005
2.31772,-0.0342923,0.0005
2.81669,-0.0495027,0.0005
2.31942,-0.0644154,0.0005
2.74775,-0.0703456,0.0005
2.09694,-0.0749325,0.0005
2.99985,-0.055299,0.0005
2.60755,-0.0287719,0.0005
2.66066,-0.0803631,0.0005
2.56603,-0.0190309,0.0005
2.07682,-0.0521078,0.0005
2.19612,-0.0537807,0.0005
2.50081,-0.0959786,0.0005
2.05481,-0.0606012,0.0005
2.44288,-0.0130788,0.0005
2.0975,-0.0964342,0.0005
2.11354,-0.0725314,0.0005
2.44238,-0.045053,0.0005
2.51861,-0.0287615,0.0005
2.05352,-0.0317234,0.0005
2.3823,-0.00581189,0.0005
2.65409,-0.058265,0.0005
2.58851,-0.0160706,0.0005
2.94794,-0.0144733,0.0005
2.8026,-0.0540695,0.0005
2.81716,-0.0458147,0.0005
2.90684,-0.0146871,0.0005
2.00655,-0.0506833,0.0005
2.13734,-0.026955,0.0005
2.2173,-0.0223816,0.0005
2.53096,-0.0208483,0.0005
2.34205,-0.096808,0.0005
2.8589,-0.0177465,0.0005
2.63263,-0.0134763,0.0005
2.34215,-0.0683747,0.0005
2.91602,-0.0474505,0.0005
2.51766,-0.0912022,0.0005
2.01926,-0.0300036,0.0005
2.04582,-0.0976812,0.0005
2.31171,-0.0743248,0.0005
2.77332,-0.0225411,0.0005
2.08057,-0.0659429,0.0005
2.56067,-0.0143876,0.0005
2.38566,-0.0248785,0.0005
2.38419,-0.000648432,0.0005
2.52931,-0.0939175,0.0005
2.85544,-0.0396868,0.0005
2.712,-0.0119707,0.0005
2.05853,-0.00968462,0.0005
2.8601,-0.0630828,0.0005
2.11982,-0.050092,0.0005
2.16229,-0.0943044,0.0005
2.40471,-0.0418394,0.0005
2.45086,-0.0617006,0.0005
2.19876,-0.0377359,0.0005
2.65652,-0.0468931,0.0005
2.30748,-0.0253918,0.0005
2.11719,-0.072386,0.0005
2.30188,-0.0642324,0.0005
2.05009,-0.097637,0.0005
2.35235,-0.0689695,0.0005
2.30679,-0.0699341,0.0005
2.22381,-0.0023826,0.0005
2.82592,-0.0275576,0.0005
2.50217,-0.0976581,0.0005
2.65414,-0.0475574,0.0005
2.16046,-0.0667979,0.0005
2.5393,-0.0319104,0.0005
2.96375,-0.0451419,0.0005
2.65907,-0.0112168,0.0005
2.94045,-0.0208917,0.0005
2.96866,-0.015222,0.0005
2.05619,-0.0248806,0.0005
2.55335,-0.0264883,0.0005
2.21442,-0.0491396,0.0005
2.00773,-0.011035,0.0005
2.79765,-0.0762764,0.0005
2.75702,-0.0257559,0.0005
2.05161,-0.037852,0.0005
2.12075,-0.085957,0.0005
2.82948,-0.0295448,0.0005
2.96788,-0.0561787,0.0005
2.01195,-0.0817583,0.0005
2.26184,-0.0621777,0.0005
2.92751,-0.0941447,0.0005
2.39296,-0.0572737,0.0005
2.4529,-0.0651721,0.0005
2.73569,-0.0632417,0.0005
2.08385,-0.0359961,0.0005
2.56591,-0.0457809,0.0005
2.98397,-0.0344431,0.0005
2.78988,-0.0601699,0.0005
2.58901,-0.0401131,0.0005
2.25719,-0.0279383,0.0005
2.39039,-0.0361222,0.0005
2.83209,-0.0495499,0.0005
2.40356,-0.0327652,0.0005
2.92735,-0.050625,0.0005
2.81819,-0.0604674,0.0005
2.06347,-0.0148211,0.0005
2.52974,-0.0575553,0.0005
2.91946,-0.0289673,0.0005
2.18891,-0.0406345,0.0005
2.38339,-0.0542495,0.0005
2.33755,-0.0085735,0.0005
2.25033,-0.0365881,0.0005
2.45258,-0.0531921,0.0005
2.14686,-0.0126487,0.0005
2.13,-0.0343982,0.0005
2.5375,-0.00492541,0.0005
2.51399,-0.0433202,0.0005
2.49309,-0.038986,0.0005
2.24308,-0.0297441,0.0005
2.03223,-0.0346799,0.0005
2.37297,-0.00838022,0.0005
2.10004,-0.0785348,0.0005
2.13313,-0.0938966,0.0005
2.4104,-0.0329083,0.0005
2.49417,-0.0518088,0.0005
2.15153,-0.00812617,0.0005
2.87139,-0.0117026,0.0005
2.38003,-0.0537614,0.0005
2.3162,-0.0778077,0.0005
2.07646,-0.0489811,0.0005
2.44237,-0.0842653,0.0005
2.93124,-0.0987631,0.0005
2.89367,-0.0264079,0.0005
2.86487,-0.0272117,0.0005
2.29527,-0.0956118,0.0005
2.06656,-0.0793895,0.0005
2.66444,-0.0282155,0.0005
2.307,-0.0104779,0.0005
2.07824,-0.0132822,0.0005
2.83116,-0.0414885,0.0005
2.59857,-0.0470882,0.0005
2.92486,-0.08713,0.0005
2.23704,-0.0534375,0.0005
2.30652,-0.00226589,0.0005
2.51485,-0.0442701,0.0005
2.32442,-0.0717517,0.0005
2.98037,-0.0835301,0.0005
2.00008,-0.0383503,0.0005
2.69828,-0.049128,0.0005
2.44256,-0.046397,0.0005
2.72486,-0.079699,0.0005
2.2264,-0.0660467,0.0005
2.45544,-0.0874106,0.0005
2.25941,-0.0959189,0.0005
2.98552,-0.013322,0.0005
2.85279,-0.0821355,0.0005
2.27024,-0.0196384,0.0005
2.85405,-0.099954,0.0005
2.90098,-0.0106667,0.0005
2.29597,-0.0321021,0.0005
2.25006,-0.0268551,0.0005
2.988,-0.0620281,0.0005
2.44077,-0.0860597,0.0005
2.89835,-0.00888619,0.0005
2.69878,-0.0653063,0.0005
2.95957,-0.0443836,0.0005
2.38235,-0.0450937,0.0005
2.94895,-0.0168927,0.0005
2.56064,-0.0985379,0.0005
2.23331,-0.00803947,0.0005
2.93711,-0.0896461,0.0005
2.80664,-0.0440818,0.0005
2.09446,-0.0906712,0.0005
2.42742,-0.00475523,0.0005
2.57075,-0.0489607,0.0005
2.79232,-0.012584,0.0005
2.51985,-0.0826356,0.0005
2.84684,-0.00545904,0.0005
2.85352,-0.00233895,0.0005
2.65777,-0.0459985,0.0005
2.06444,-0.0532982,0.0005
2.87521,-0.061838,0.0005
2.09973,-0.0529717,0.0005
2.63428,-0.0719924,0.0005
2.83553,-0.0649253,0.0005
2.83749,-0.0679693,0.0005
2.62063,-0.0344456,0.0005
2.70203,-0.0739652,0.0005
2.14431,-0.00646877,0.0005
2.23296,-0.0158014,0.0005
2.46479,-0.00136683,0.0005
2.52767,-0.0557477,0.0005
2.98737,-0.0593725,0.0005
2.73918,-0.00976943,0.0005
2.5194,-0.033157,0.0005
2.33784,-0.0466837,0.0005
2.4428,-0.0390088,0.0005
2.41168,-0.0627182,0.0005
2.54289,-0.0285585,0.0005
2.44972,-0.0976296,0.0005
2.37938,-0.093221,0.0005
2.30315,-0.0437086,0.0005
2.08216,-0.0161095,0.0005
2.84348,-0.0759659,0.0005
2.99401,-0.0930972,0.0005
2.52339,-0.0235068,0.0005
2.88877,-0.0734121,0.0005
2.24008,-0.0281784,0.0005
2.23213,-0.0488086,0.0005
2.21888,-0.0898329,0.0005
2.23369,-0.0603885,0.0005
2.62867,-0.068067,0.0005
2.91573,-0.0713211,0.0005
2.06347,-0.055223,0.0005
2.36556,-0.0685581,0.0005
2.4948,-0.0330846,0.0005
2.47872,-0.0838958,0.0005
2.46168,-0.0706444,0.0005
2.15783,-0.0400918,0.0005
2.28266,-0.0251526,0.0005
2.32577,-0.0180727,0.0005
2.80278,-0.000496817,0.0005
2.56955,-0.0388696,0.0005
2.23046,-0.0474686,0.0005
2.18146,-0.0370521,0.0005
2.3439,-0.0181569,0.0005
2.46512,-0.039686,0.0005
2.42193,-0.0259712,0.0005
2.61383,-0.0913862,0.0005
2.17554,-0.0179669,0.0005
2.21985,-0.0683251,0.0005
2.19016,-0.0592635,0.0005
2.07906,-0.0156066,0.0005
2.65965,-0.0921399,0.0005
2.45622,-0.0766626,0.0005
2.96035,-0.070665,0.0005
2.51741,-0.0837216,0.0005
2.33782,-0.0762045,0.0005
2.9574,-0.0897842,0.0005
2.19316,-0.0212232,0.0005
2.58261,-0.0563824,0.0005
2.22686,-0.0556024,0.0005
2.02358,-0.0317525,0.0005
2.20362,-0.017715,0.0005
2.24568,-0.0409069,0.0005
2.0058,-0.0830287,0.0005
2.59075,-0.0114042,0.0005
2.47321,-0.0164461,0.0005
2.24348,-0.0342552,0.0005
2.01559,-0.0854978,0.0005
2.76625,-0.033617,0.0005
2.61862,-0.0537968,0.0005
2.73316,-0.0794461,0.0005
2.45713,-0.0805194,0.0005
2.91463,-0.00202379,0.0005
2.71498,-8.94209e-05,0.0005
2.56697,-0.0827128,0.0005
2.80051,-0.0452849,0.0005
2.76634,-0.0412043,0.0005
2.07987,-0.0411971,0.0005
2.38458,-0.0370152,0.0005
2.56938,-0.033087,0.0005
2.44828,-0.080943,0.0005
2.75366,-0.012347,0.0005
2.83042,-0.0936142,0.0005
2.46907,-0.023542,0.0005
2.70702,-0.088593,0.0005
2.57174,-0.00969347,0.0005
2.56331,-0.0210579,0.0005
2.08781,-0.00108617,0.0005
2.28058,-0.0703537,0.0005
2.5459,-0.0742578,0.0005
2.05835,-0.0247854,0.0005
2.62445,-0.0876848,0.0005
2.31239,-0.00194259,0.0005
2.97824,-0.0826293,0.0005
2.69583,-0.0241664,0.0005
2.00684,-0.0338585,0.0005
2.89467,-0.00235656,0.0005
2.09624,-0.00746884,0.0005
2.47892,-0.0062222,0.0005
2.8662,-0.0375958,0.0005
2.93468,-0.048133,0.0005
2.89604,-0.0738562,0.0005
2.50838,-0.0905282,0.0005
2.75339,-0.0421249,0.0005
2.62038,-0.0255372,0.0005
2.66441,-0.0266851,0.0005
2.55981,-0.0667092,0.0005
2.12633,-0.0946163,0.0005
2.79138,-0.029038,0.0005
2.97787,-0.0265405,0.0005
2.70713,-0.0923834,0.0005
2.94603,-0.0800907,0.0005
2.80575,-0.0336323,0.0005
2.91071,-0.0396207,0.0005
2.65482,-0.0816848,0.0005
2.27732,-0.0752906,0.0005
2.14217,-0.0970509,0.0005
2.63058,-0.07989,0.0005
2.31605,-0.0894704,0.0005
2.08985,-0.086876,0.0005
2.33107,-0.0325776,0.0005
2.91329,-0.0845664,0.0005
2.97608,-0.0431963,0.0005
2.55974,-0.0547573,0.0005
2.43824,-0.00931004,0.0005
2.31355,-0.0783745,0.0005
2.44299,-0.06597,0.0005
2.94529,-0.066221,0.0005
2.23341,-0.00471416,0.0005
2.3726,-0.0707957,0.0005
2.33305,-0.0371468,0.0005
2.38412,-0.0920232,0.0005
2.81811,-0.0526599,0.0005
2.94441,-0.0819483,0.0005
2.53284,-0.0367148,0.0005
2.23202,-0.0834364,0.0005
2.41313,-0.0892671,0.0005
2.88993,-0.0620429,0.0005
2.47169,-0.0566479,0.0005
2.146,-0.0160523,0.0005
2.94087,-0.0682633,0.0005
2.84671,-0.0158269,0.0005
2.71771,-0.0734793,0.0005
2.22935,-0.0556024,0.0005
2.99328,-0.0304665,0.0005
2.14402,-0.0441537,0.0005
2.58458,-0.0260294,0.0005
2.72453,-0.0386321,0.0005
2.66237,-0.0233588,0.0005
2.28309,-0.0620738,0.0005
2.52443,-0.0885336,0.0005
2.6316,-0.00112695,0.0005
2.1444,-0.0770162,0.0005
2.58625,-0.0963841,0.0005
2.18807,-0.0189192,0.0005
2.7999,-0.0990354,0.0005
2.57938,-0.0834123,0.0005
2.86861,-0.0954016,0.0005
2.8391,-0.0600222,0.0005
2.79003,-0.00933011,0.0005
2.14184,-0.00889681,0.0005
2.20405,-0.0773203,0.0005
2.28053,-0.079885,0.0005
2.04934,-0.0405333,0.0005
2.13898,-0.0517101,0.0005
2.75847,-0.0138127,0.0005
2.97945,-0.0598057,0.0005
2.05604,-0.0535999,0.0005
2.79623,-0.0515904,0.0005
2.8348,-0.0558133,0.0005
2.57575,-0.0387621,0.0005
2.02017,-0.0213954,0.0005
2.22813,-0.0656766,0.0005
2.53577,-0.0474384,0.0005
2.74097,-0.0596206,0.0005
2.15675,-0.0694344,0.0005
2.28915,-0.0640276,0.0005
2.62443,-0.0780643,0.0005
2.86535,-0.063244,0.0005
2.57723,-0.0245244,0.0005
2.89123,-0.0578637,0.0005
2.76143,-0.0467738,0.0005
2.64647,-0.0795946,0.0005
2.3518,-0.0214683,0.0005
2.28061,-0.0139288,0.0005
2.10475,-0.0376062,0.0005
2.67423,-0.0599776,0.0005
2.19015,-0.0175492,0.0005
2.90654,-0.0797716,0.0005
2.65617,-0.0594989,0.0005
2.85409,-0.0253719,0.0005
2.72382,-0.0887565,0.0005
2.68502,-0.0802574,0.0005
2.78632,-0.0166588,0.0005
2.3613,-0.00504896,0.0005
2.44053,-0.0523399,0.0005
2.91,-0.0668134,0.0005
2.11159,-0.0656748,0.0005
2.99686,-0.0566113,0.0005
2.23923,-0.0565429,0.0005
2.30536,-0.0388796,0.0005
2.92139,-0.0960052,0.0005
2.37098,-0.0838859,0.0005
2.60283,-0.095666,0.0005
2.76014,-0.087601,0.0005
2.34483,-0.095812,0.0005
2.45995,-0.0182466,0.0005
2.51845,-0.0980703,0.0005
2.01996,-0.0680534,0.0005
2.61077,-0.0791301,0.0005
2.05015,-0.0985679,0.0005
2.60317,-0.037922,0.0005
2.96386,-0.0270221,0.0005
2.48369,-0.0740295,0.0005
2.40923,-0.0264198,0.0005
2.91432,-0.0430708,0.0005
2.94638,-0.016726,0.0005
2.88058,-0.0955034,0.0005
2.40424,-0.00744309,0.0005
2.59114,-0.0297169,0.0005
2.72805,-0.0789646,0.0005
2.61702,-0.0409045,0.0005
2.72598,-0.0606411,0.0005
2.0635,-0.0663361,0.0005
2.35052,-0.045246,0.0005
2.33436,-0.00116954,0.0005
2.19834,-0.00480705,0.0005
2.83256,-0.0538824,0.0005
2.09457,-0.0276987,0.0005
2.61173,-0.0973705,0.0005
2.57245,-0.00152327,0.0005
2.18606,-0.0799695,0.0005
2.50792,-0.0389653,0.0005
2.52993,-0.038692,0.0005
2.15521,-0.0803964,0.0005
2.37865,-0.0782846,0.0005
2.14841,-0.0954615,0.0005
2.5043,-0.0939722,0.0005
2.76696,-0.0860801,0.0005
2.74481,-0.0627198,0.0005
2.67282,-0.0480679,0.0005
2.44739,-0.0488782,0.0005
2.64245,-0.0422469,0.0005
2.82641,-0.0967391,0.0005
2.89938,-0.0833093,0.0005
2.28795,-0.0977137,0.0005
2.28066,-0.0913253,0.0005
2.24526,-0.018184,0.0005
2.35509,-0.0496454,0.0005
2.03902,-0.0541298,0.0005
2.17462,-0.0950364,0.0005
2.77786,-0.0119312,0.0005
2.31037,-0.0770186,0.0005
2.81047,-0.0539311,0.0005
2.16686,-0.0194698,0.0005
2.95984,-0.0719695,0.0005
2.32276,-0.0176687,0.0005
2.99794,-0.0530664,0.0005
2.4128,-0.0288901,0.0005
2.87406,-0.0886621,0.0005
2.15358,-0.0237715,0.0005
2.05505,-0.076173,0.0005
2.36508,-0.0440323,0.0005
